,cumulative_strategy,cumulative_benchmark
2023-08-25,1.0022078001743917,1.119443581210814
2023-08-28,1.0167481388120923,1.1356848125739836
2023-08-29,1.0206455195815618,1.1400380992727681
2023-08-30,1.0190156134854367,1.138217530806861
2023-08-31,1.0190156134854367,1.1402653312707818
2023-09-01,1.0190156134854367,1.1354828559745558
2023-09-05,1.026119782075532,1.1275667244322578
2023-09-06,1.0294149255781577,1.1239458078193116
2023-09-07,1.0294149255781577,1.1255492544466394
2023-09-08,1.0363361485571823,1.1331168320777145
2023-09-11,1.0304332964068517,1.1266627282252937
2023-09-12,1.0304332964068517,1.1280616290660213
2023-09-13,1.0304332964068517,1.1375710970762132
2023-09-14,1.0179036263634185,1.1237386728455394
2023-09-15,1.0171694250008592,1.1245492117250515
2023-09-18,1.0171694250008592,1.1221302944331217
2023-09-19,1.0171694250008592,1.1115881106251215
2023-09-20,1.0338519537121078,1.0933570272728368
2023-09-21,1.0362252626826933,1.090847118546
2023-09-22,1.0362252626826933,1.0952356675081767
2023-09-25,1.0209569663274989,1.0790978803372662
2023-09-26,1.0211910861152935,1.0793453326541478
2023-09-27,1.0151730293876755,1.0857061024737438
2023-09-28,1.0124223347329122,1.082764292667666
2023-09-29,1.0124223347329122,1.0828502290228559
2023-10-02,1.0124223347329122,1.0679674578626774
2023-10-03,1.0124223347329122,1.0766284122481655
2023-10-04,1.0124223347329122,1.075224456327721
2023-10-05,1.0124223347329122,1.0879281182459621
2023-10-06,1.0188044976207702,1.0947862585918666
2023-10-09,1.0188044976207702,1.1004878953342079
2023-10-10,1.0188044976207702,1.1052122988610014
2023-10-11,1.012440602214852,1.0983086627976435
2023-10-12,1.012440602214852,1.0927964066027511
2023-10-13,1.012440602214852,1.1043738953957318
2023-10-16,1.012440602214852,1.1042653961237558
2023-10-17,0.9988740798716635,1.0894684380241402
2023-10-18,0.9988740798716635,1.0802266426496985
2023-10-19,0.9988740798716635,1.0666316838710996
2023-10-20,0.9971904077945718,1.0648338016166057
2023-10-23,1.0044357861041038,1.0725706627708886
2023-10-24,0.9900325499509864,1.0571903977897745
2023-10-25,0.9900325499509864,1.0446811714986994
2023-10-26,0.9852801162746294,1.0396664091247427
2023-10-27,0.9852801162746294,1.0521528259097774
2023-10-30,0.9916597629631736,1.058965470538228
2023-10-31,1.0020781399234628,1.070090961227727
2023-11-01,1.0209758876638328,1.0902713326367632
2023-11-02,1.0305666597473961,1.100513047438166
2023-11-03,1.0323732352923358,1.1024422384706765
2023-11-06,1.0353052980496533,1.1055733055295762
2023-11-07,1.0363456925173118,1.1066843134156854
2023-11-08,1.0363456925173118,1.0977380552627511
2023-11-09,1.0201616610562112,1.11488081694034
2023-11-10,1.0201616610562112,1.1139489561476184
